Código;Município;Área (km²);Densidade demográfica, 2000;Distância à capital (km);Esperança de vida ao nascer, 2000;Taxa de fecundidade total, 2000;Renda per Capita, 2000;Índice de Gini, 2000;Intensidade da indigência, 2000;Intensidade da pobreza, 2000;Índice de Desenvolvimento Humano Municipal, 2000;Taxa bruta de freqüência à escola, 2000;Taxa de alfabetização, 2000;Média de anos de estudo das pessoas de 25 anos ou mais de idade, 2000;População total, 2000;QTD_TOTAL_CNPJ_SUPERMERCADO;Variacao_Populacao_1991_a_2000;Percentual_Populacao_65_anos;Percentual_Populacao_Urbana;Supermercados per Capita
315415;Reduto (MG);151.7;39.0;210.780444;69.68;3.05;166.9;0.49;43.33;34.58;0.715;64.53;83.78;3.59;5923;1.0;0.14431993817619793;0.06314367719061287;0.49468174911362484;0.00016883336147222692
220880;Regeneração (PI);1271.9;13.7;128.297652;66.57;2.73;76.88;0.56;54.9;55.14;0.611;75.17;58.72;2.96;17471;45.0;0.07672870701343526;0.06817011046877683;0.757884494304848;0.0025756968690973615
354240;Regente Feijó (SP);265.8;63.8;499.980975;73.32;2.0;294.94;0.55;51.62;35.79;0.797;81.54;88.98;5.85;16998;37.0;0.1360021386085677;0.07394987645605365;0.8981056594893517;0.0021767266737263207
354250;Reginópolis (SP);411.0;11.5;323.1671717;69.36;2.64;265.21;0.5;61.35;33.9;0.763;77.52;87.94;5.05;4742;7.0;-0.00670297444490997;0.09848165331083931;0.7979755377477857;0.0014761703922395613
354260;Registro (SP);717.9;74.5;161.0687857;69.57;2.85;289.91;0.65;54.89;48.47;0.777;77.99;91.4;5.96;53752;133.0;0.09803280697812178;0.05690951034380116;0.8011980949546064;0.002474326536687007
431545;Relvado (RS);115.5;19.9;130.8363512;70.24;2.57;268.57;0.46;30.59;35.83;0.778;81.5;90.44;4.36;2294;5.0;-0.10600155884645357;0.14428945074106364;0.2781168265039233;0.002179598953792502
292600;Remanso (BA);4712.6;7.7;538.30273;61.71;2.4;96.92;0.62;61.38;57.85;0.615;75.76;66.84;3.15;36257;104.0;0.05456502137808683;0.06023664395840803;0.5796122128140773;0.0028684116170670493
251270;Remígio (PB);131.0;113.8;109.6515419;63.16;2.39;92.31;0.58;54.5;57.78;0.612;79.3;61.28;3.05;14914;37.0;0.0020829133911173248;0.09910151535470028;0.6836529435429798;0.0024808904385141477
412160;Renascença (PR);446.1;15.6;378.558985;69.18;2.66;179.98;0.56;42.57;43.69;0.746;83.23;87.67;4.68;6959;20.0;-0.07778955738139415;0.056904727690760167;0.4207501077741055;0.0028739761459979883
231170;Reriutaba (CE);366.0;58.0;230.9211581;71.14;3.25;77.63;0.53;47.48;54.31;0.653;86.8;60.44;2.63;21224;53.0;0.22646633920832127;0.09446852619675838;0.4586317376554844;0.002497173011684885
330420;Resende (RJ);1116.2;94.8;135.8716985;70.0;2.0;365.45;0.57;43.5;37.61;0.809;89.13;93.11;7.07;104549;393.0;0.23529272759496656;0.05516073802714517;0.9178758285588575;0.0037590029555519423
315420;Resende Costa (MG);633.3;16.3;126.2526253;69.14;2.08;159.44;0.54;38.68;41.0;0.736;74.91;90.67;4.77;10336;44.0;0.06490830414176796;0.08378482972136223;0.7380998452012384;0.0042569659442724455
412170;Reserva (PR);1686.3;14.2;180.8646315;62.9;3.08;144.96;0.61;49.99;47.64;0.646;53.92;78.33;3.48;23977;95.0;0.003221757322175778;0.05567835842682571;0.4008424740376194;0.003962130374942654
510715;Reserva do Cabaçal (MT);361.8;6.7;260.2594513;64.4;2.5;134.15;0.52;51.04;46.96;0.68;80.22;78.89;3.76;2418;5.0;0.09610154125113324;0.06327543424317618;0.6439205955334988;0.0020678246484698098
412175;Reserva do Iguaçu (PR);836.5;8.0;279.752747;66.08;3.99;206.12;0.67;58.07;55.07;0.726;80.0;84.53;4.67;6678;15.0;-0.3552186926716231;0.029499850254567236;0.5001497454327642;0.0022461814914645105
315430;Resplendor (MG);1075.3;15.8;288.0055862;70.0;2.42;198.33;0.57;36.69;38.99;0.73;74.57;80.41;4.3;16975;62.0;-0.029944568261043525;0.08948453608247423;0.781561119293078;0.0036524300441826214
315440;Ressaquinha (MG);193.6;23.4;139.906228;70.5;2.14;138.47;0.54;41.56;45.37;0.725;74.33;85.89;4.58;4557;13.0;-0.09619198730662437;0.07131885012069344;0.5492648672372175;0.0028527540048277375
354270;Restinga (SP);246.3;22.6;338.6681329;71.09;3.29;189.7;0.46;62.1;34.55;0.757;83.49;86.44;4.92;5584;10.0;0.2670751077830724;0.04620343839541547;0.7417621776504298;0.0017908309455587394
431550;Restinga Seca (RS);959.4;17.1;208.0174292;68.99;2.46;225.38;0.56;38.53;41.79;0.765;86.07;89.61;5.1;16400;53.0;0.07597428159034258;0.09530487804878049;0.49920731707317073;0.0032317073170731706
292610;Retirolândia (BA);204.5;53.4;191.7636763;58.29;2.74;104.81;0.6;41.24;49.79;0.625;87.29;71.85;3.04;10891;13.0;-0.03619469026548672;0.06592599393995041;0.502616839592324;0.0011936461298319714
210950;Riachão (MA);6154.8;3.4;594.8791407;57.69;3.75;74.33;0.63;57.19;61.49;0.591;83.0;68.83;2.9;20983;66.0;0.01913643207537996;0.05809464804842015;0.4611352046895106;0.0031454034218176617
251274;Riachão (PB);79.8;35.0;106.7927136;61.13;3.66;64.25;0.54;50.59;60.32;0.568;80.09;55.04;2.27;2793;1.0;0.12711864406779672;0.08557107053347655;0.6050841389187254;0.00035803795202291446
292620;Riachão das Neves (BA);5865.2;3.7;707.7616019;60.05;3.78;56.58;0.6;63.63;65.53;0.569;81.19;61.18;2.22;21917;22.0;0.08061335174045947;0.05863028699183282;0.4679928822375325;0.001003787014646165
251275;Riachão do Bacamarte (PB);93.3;42.3;89.66511804;58.49;3.57;80.27;0.5;45.25;51.62;0.562;74.03;56.64;2.48;3948;1.0;-0.12286158631415245;0.08637284701114488;0.621580547112462;0.00025329280648429586
280580;Riachão do Dantas (SE);528.4;36.3;73.36240405;58.72;3.29;64.38;0.49;46.41;55.29;0.556;73.98;58.63;2.29;19202;18.0;0.13006120527306964;0.06218102281012394;0.22237266951359233;0.0009374023539214665
292630;Riachão do Jacuípe (BA);1203.7;26.3;159.9357637;62.54;2.8;103.96;0.56;44.85;48.73;0.646;77.26;76.04;3.69;31633;92.0;-0.15892049986705659;0.06989536243796035;0.49217589226440744;0.0029083551986849175
251276;Riachão do Poço (PB);64.2;57.6;43.71635326;58.61;2.39;69.31;0.52;53.6;55.67;0.553;73.94;55.75;2.16;3694;;0.3897667419112114;0.07471575527883054;0.23253925284244722;
171855;Riachinho (TO);685.7;5.4;414.9263333;59.78;4.4;58.83;0.63;64.87;66.14;0.597;83.54;71.74;2.8;3670;10.0;0.26726519337016574;0.03923705722070845;0.42697547683923703;0.0027247956403269754
315445;Riachinho (MG);1739.4;4.6;452.9196318;71.8;2.65;102.99;0.59;58.35;54.95;0.7;74.46;78.75;3.51;7973;2.0;0.09926926788914936;0.04640662235043271;0.4890254609306409;0.0002508466072996363
241070;Riacho da Cruz (RN);119.6;22.3;302.9481986;63.91;2.2;86.19;0.57;58.65;57.57;0.624;83.95;63.98;3.31;2667;2.0;0.042611415168100075;0.07349081364829396;0.813273340832396;0.0007499062617172854
261170;Riacho das Almas (PE);313.9;57.8;107.6304471;61.92;2.42;145.51;0.71;45.6;52.84;0.609;71.41;55.72;2.63;18142;8.0;0.01120338888579231;0.0870907286958439;0.3375041340535773;0.0004409657149156653
241080;Riacho de Santana (RN);129.1;32.5;347.2548631;64.87;3.3;57.85;0.57;64.39;65.74;0.621;86.93;68.99;3.05;4200;11.0;0.055276381909547645;0.08285714285714285;0.37761904761904763;0.002619047619047619
292640;Riacho de Santana (BA);2708.8;10.5;484.0724209;66.4;2.98;70.27;0.64;60.16;61.29;0.632;84.35;66.25;2.69;28643;29.0;0.05077222201841591;0.06930139999301749;0.3844220228328038;0.00101246377823552
251278;Riacho de Santo Antônio (PB);107.5;12.4;156.3872672;60.43;3.19;81.95;0.49;44.52;47.12;0.589;75.2;62.61;2.5;1334;;0.0854353132628154;0.068215892053973;0.6206896551724138;
251280;Riacho dos Cavalos (PB);328.6;24.5;318.5037221;63.24;2.85;71.91;0.47;49.96;53.84;0.583;73.41;57.14;2.16;8064;20.0;-0.09748181309457193;0.06721230158730158;0.35131448412698413;0.00248015873015873
315450;Riacho dos Machados (MG);1313.1;7.8;434.1962934;61.84;2.93;70.28;0.62;59.23;60.89;0.604;75.4;69.33;2.55;9358;33.0;-0.08263895696500345;0.05129301132720667;0.32955759777730287;0.0035263945287454584
220885;Riacho Frio (PI);2254.9;1.9;607.6539553;61.97;3.0;73.15;0.6;53.01;57.47;0.608;75.69;69.9;3.32;4321;1.0;-0.04041749944481454;0.050219856514695675;0.3763017819949086;0.00023142791020597085
241090;Riachuelo (RN);269.0;21.5;68.13515155;70.59;3.13;86.95;0.65;59.07;60.76;0.656;80.69;63.14;3.03;5760;12.0;-0.009628610729023435;0.07152777777777777;0.6303819444444444;0.0020833333333333333
280590;Riachuelo (SE);78.6;106.1;23.89673681;66.67;3.67;88.35;0.53;50.38;50.36;0.671;87.79;75.76;4.16;8337;8.0;0.10409217322208986;0.043420894806285235;0.8044860261484946;0.0009595777857742593
521860;Rialma (GO);269.9;37.8;155.6124137;68.38;2.16;313.3;0.67;43.45;37.9;0.777;86.39;88.27;5.47;10210;52.0;0.14564631956912022;0.056317335945151814;0.896767874632713;0.0050930460333006855
521870;Rianápolis (GO);159.9;27.3;139.6022662;71.65;2.35;231.54;0.68;39.15;34.83;0.759;80.96;82.01;4.45;4364;51.0;0.01724941724941731;0.059807516040329974;0.8547204399633364;0.011686526122823098
210955;Ribamar Fiquene (MA);738.4;8.8;509.1926202;61.47;3.72;85.8;0.57;56.77;59.8;0.624;78.42;73.03;2.75;6488;2.0;0.4685377999094613;0.04099876695437731;0.42293464858199753;0.00030826140567200987
500710;Ribas do Rio Pardo (MS);17357.5;1.0;92.35581437;70.67;2.94;204.21;0.51;44.95;33.59;0.734;64.04;84.91;4.22;16721;60.0;0.24569768308127848;0.031278033610429995;0.5672507625142037;0.0035883021350397704
354280;Ribeira (SP);335.7;10.4;270.4027325;65.41;3.53;126.36;0.59;49.86;52.08;0.678;72.89;80.51;4.02;3507;21.0;-0.1391752577319587;0.08810949529512403;0.2868548617051611;0.005988023952095809
292650;Ribeira do Amparo (BA);658.8;21.1;213.96288;58.87;3.95;64.64;0.49;40.38;52.22;0.549;76.57;54.01;1.58;13903;17.0;-0.0027973031128962766;0.07027260303531611;0.1049413795583687;0.0012227576781989498
220887;Ribeira do Piauí (PI);1082.6;3.6;289.3012025;57.67;3.6;50.19;0.58;63.06;65.25;0.53;68.65;58.33;1.7;3879;1.0;-0.25057959814528596;0.04717710750193349;0.1348285640629028;0.0002577984016499098
292660;Ribeira do Pombal (BA);816.0;56.7;237.4789956;56.31;3.67;108.59;0.62;52.1;56.73;0.603;86.61;66.38;2.95;46270;97.0;0.0884753816838788;0.06654419710395505;0.5485843959368921;0.002096390749945969
261180;Ribeirão (PE);288.0;143.6;74.82922817;68.15;2.78;111.54;0.62;49.37;52.48;0.658;75.24;66.52;3.66;41449;109.0;0.010409048803081244;0.055296870853337836;0.7152404159328332;0.0026297377500060317
354290;Ribeirão Bonito (SP);472.7;23.8;227.9561189;71.99;2.66;265.79;0.52;53.06;32.83;0.781;81.4;87.67;5.34;11246;28.0;0.08877916545648179;0.07584919082340388;0.8855593099768807;0.002489774141917126
354300;Ribeirão Branco (SP);699.3;30.4;228.9695396;61.0;4.32;120.42;0.59;44.34;46.68;0.649;66.53;83.04;3.33;21231;47.0;0.10130718954248374;0.03890537421694692;0.42320192171824217;0.002213744053506665
510718;Ribeirão Cascalheira (MT);12693.7;0.7;546.5127245;63.8;3.3;166.44;0.61;69.29;50.88;0.694;74.07;84.02;4.04;8866;68.0;0.577018854500178;0.035528987141890365;0.539251071509136;0.007669749605233476
412180;Ribeirão Claro (PR);629.1;17.3;253.0530336;69.62;2.13;205.18;0.51;28.85;34.36;0.747;77.33;86.94;4.85;10903;39.0;-0.04233640755379886;0.09180959368981015;0.6233146840319178;0.00357699715674585
354310;Ribeirão Corrente (SP);148.9;26.1;357.2532622;70.36;2.99;201.96;0.46;49.79;35.54;0.751;77.85;86.69;4.16;3881;7.0;0.20192009910188924;0.05900541097655244;0.7572790517907756;0.0018036588508116465
315460;Ribeirão das Neves (MG);154.6;1595.0;14.78080376;71.38;2.71;159.14;0.45;54.23;41.97;0.749;75.46;90.63;4.78;246846;430.0;0.7159600425434298;0.029488020871312477;0.994146147800653;0.0017419767790444244
292665;Ribeirão do Largo (BA);1226.4;12.2;366.0875123;60.7;2.7;75.71;0.45;34.31;46.75;0.568;70.75;56.73;1.72;15303;5.0;0.4000914913083258;0.03907730510357446;0.29085800169901327;0.00032673332026400054
412190;Ribeirão do Pinhal (PR);373.9;38.3;249.8218903;67.37;2.85;191.3;0.58;33.96;32.8;0.715;77.01;79.65;4.21;14341;61.0;0.03612455747417087;0.0749599051670037;0.744369290844432;0.004253538804825326
354320;Ribeirão do Sul (SP);137.0;32.8;347.4449613;71.49;2.14;211.5;0.48;42.2;30.37;0.762;78.43;87.52;4.72;4497;4.0;-0.033319002579535684;0.07916388703580164;0.6357571714476318;0.00088948187680676
354323;Ribeirão dos Índios (SP);554.0;4.0;543.590597;71.98;2.06;173.49;0.49;45.21;38.74;0.754;84.84;84.27;4.58;2222;;0.04860783388390755;0.09405940594059406;0.7920792079207921;
354325;Ribeirão Grande (SP);332.8;22.2;186.1134875;66.28;2.94;161.85;0.61;50.04;44.92;0.705;74.77;83.35;3.6;7390;5.0;0.1985079468050599;0.04952638700947226;0.31461434370771313;0.0006765899864682003
354330;Ribeirão Pires (SP);99.4;1049.7;29.0422319;69.93;2.0;362.72;0.52;69.43;44.16;0.807;85.35;94.55;6.95;104508;146.0;0.22827760474819292;0.04812071803115551;1.0;0.001397022237532055
354340;Ribeirão Preto (SP);652.2;774.3;289.6674298;74.4;1.89;539.84;0.56;67.79;46.67;0.855;84.21;95.56;7.78;504923;1084.0;0.17090382051133401;0.0700522653949216;0.9957161785064257;0.002146861996779707
315470;Ribeirão Vermelho (MG);40.3;89.8;191.2089094;70.68;2.32;278.76;0.54;33.12;30.25;0.783;77.18;92.47;5.71;3621;4.0;0.0019369120088543745;0.10632421982877659;0.9146644573322287;0.0011046672190002762
510719;Ribeirãozinho (MT);625.6;3.2;376.803681;66.64;2.69;209.68;0.61;57.02;47.49;0.73;83.21;82.88;4.45;1980;5.0;0.41428571428571437;0.06060606060606061;0.6823232323232323;0.0025252525252525255
220890;Ribeiro Gonçalves (PI);3934.7;1.5;384.5519787;64.78;4.29;107.06;0.59;44.5;53.49;0.647;73.52;72.04;3.22;5722;37.0;-0.023882633913340112;0.05260398462076197;0.5225445648374694;0.00646627053477805
280600;Ribeirópolis (SE);263.0;58.7;55.92400673;65.14;2.41;114.66;0.57;43.47;50.33;0.656;80.08;70.05;3.14;15439;20.0;0.10027080957810708;0.07772524127210312;0.6538635922015674;0.0012954206878683853
354360;Rifaina (SP);172.1;19.3;393.6688373;70.36;2.19;248.51;0.48;47.81;36.03;0.774;81.03;90.42;5.77;3325;20.0;0.14972337482710918;0.07518796992481203;0.8619548872180451;0.006015037593984963
354370;Rincão (SP);314.2;32.9;262.9858116;73.19;2.59;222.81;0.48;56.73;39.58;0.777;78.25;88.86;5.25;10330;24.0;-0.002510621861722684;0.06311713455953534;0.7993223620522749;0.002323330106485963
354380;Rinópolis (SP);359.5;28.5;465.3671;70.58;2.14;229.84;0.53;36.06;37.12;0.757;78.67;85.53;4.95;10255;39.0;-0.08183364670068938;0.10862993661628474;0.7750365675280351;0.003803022915650902
315480;Rio Acima (MG);228.7;33.5;34.8006814;69.12;2.28;183.14;0.49;41.66;33.37;0.735;69.91;88.94;4.78;7658;13.0;0.08378148881969993;0.05471402454949073;0.858709845912771;0.0016975711674066336
412200;Rio Azul (PR);594.2;21.9;156.363221;70.08;2.56;148.01;0.53;37.6;44.95;0.738;70.01;93.43;4.46;13023;30.0;0.04973399967757541;0.06795669200645013;0.33279582277509023;0.00230361667818475
320435;Rio Bananal (ES);696.4;23.4;117.1216467;68.12;2.29;213.43;0.57;41.59;40.01;0.725;65.67;85.33;4.12;16324;26.0;0.07042622950819677;0.05641999509924038;0.266295025728988;0.0015927468757657437
412210;Rio Bom (PR);177.4;20.0;284.4819028;68.06;2.23;153.21;0.51;30.82;36.72;0.713;85.26;78.75;3.88;3546;22.0;-0.15511079342387424;0.09926677946982515;0.5939086294416244;0.006204173716864072
330430;Rio Bonito (RJ);463.3;107.0;63.43184267;71.36;2.08;276.19;0.57;41.84;36.46;0.772;75.59;87.17;5.34;49691;146.0;0.10030778769292081;0.0678392465436397;0.6530357610029985;0.002938157815298545
412215;Rio Bonito do Iguaçu (PR);701.4;19.7;326.4373973;65.48;3.82;120.77;0.61;45.42;51.25;0.669;61.73;82.94;3.41;13791;18.0;0.12625561453654544;0.030744688565006163;0.1361757668044377;0.0013051990428540352
120040;Rio Branco (AC);9962.4;25.4;0.0;66.82;2.43;264.43;0.62;49.84;45.24;0.754;85.93;86.0;5.98;253059;1332.0;0.37173475859302574;0.03754855587037015;0.8942499575197879;0.0052635946557917325
510720;Rio Branco (MT);531.0;9.6;219.8436649;65.55;2.63;161.67;0.56;49.61;46.46;0.698;83.0;78.1;4.05;5092;41.0;0.09623250807319694;0.06598586017282011;0.6828358208955224;0.00805184603299293
412217;Rio Branco do Ivaí (PR);315.6;11.9;239.4572053;67.12;3.29;109.45;0.62;52.02;54.81;0.67;76.26;74.6;3.29;3758;4.0;-0.15569534935969442;0.06040447046301224;0.24614156466205428;0.0010643959552953698
412220;Rio Branco do Sul (PR);821.7;35.7;26.76534216;66.01;3.45;178.95;0.55;58.75;46.54;0.702;68.89;83.26;4.25;29341;139.0;0.10724933016340232;0.04355679765515831;0.6833100439657817;0.004737398180021131
500720;Rio Brilhante (MS);3998.1;5.6;151.3673766;68.14;2.96;233.84;0.58;55.31;43.97;0.747;78.82;86.58;4.83;22640;96.0;0.4172143974960876;0.03829505300353357;0.7366166077738516;0.004240282685512367
315490;Rio Casca (MG);385.3;39.6;143.6271635;66.37;2.17;186.99;0.61;38.7;38.38;0.712;72.59;83.91;4.42;15260;28.0;-0.006962972603631212;0.0817824377457405;0.7520969855832241;0.001834862385321101
330440;Rio Claro (RJ);843.5;18.7;97.13429284;70.0;2.45;203.35;0.52;48.63;39.86;0.737;73.33;83.62;4.74;16228;49.0;0.18755945847054512;0.07135814641360612;0.7157998521074685;0.0030194725166379096
354390;Rio Claro (SP);499.9;336.2;157.8508836;71.34;2.71;467.38;0.54;60.47;39.41;0.825;81.09;94.9;7.04;168218;386.0;0.21928908990751217;0.08112092641691139;0.9718163335671569;0.002294641477130866
110026;Rio Crespo (RO);1729.9;1.7;152.0066025;64.61;3.01;250.53;0.72;71.33;57.52;0.712;66.36;84.0;3.52;2937;8.0;0.3847241867043847;0.040517534899557374;0.29519918283963226;0.002723867892407218
421460;Rio d'Oeste (SC);244.7;27.5;131.0536586;73.31;2.31;279.56;0.45;26.69;28.5;0.799;76.61;93.71;4.87;6730;;0.15042735042735034;0.07607726597325408;0.3901931649331352;
171865;Rio da Conceição (TO);761.2;1.6;209.3395412;60.63;4.08;81.88;0.56;51.79;54.57;0.634;84.47;77.89;3.57;1189;1.0;0.4325301204819276;0.03700588730025231;0.8393608074011775;0.0008410428931875525
421440;Rio das Antas (SC);343.3;17.8;261.2167903;75.23;2.2;234.49;0.49;27.02;31.89;0.803;82.59;91.9;4.78;6129;7.0;0.05690636316606312;0.06966878773046174;0.3631913852178169;0.0011421112742698645
330450;Rio das Flores (RJ);479.0;15.9;90.41910832;68.54;2.06;186.45;0.54;32.96;36.86;0.739;80.78;86.4;5.27;7625;31.0;0.1819872887924352;0.07055737704918033;0.7034754098360656;0.0040655737704918034
330452;Rio das Ostras (RJ);230.3;159.7;136.0334759;67.87;2.79;331.43;0.58;65.09;43.64;0.775;81.78;89.4;5.99;36419;32.0;1.0015938444627643;0.05401026936489195;0.9487355501249348;0.0008786622367445565
354400;Rio das Pedras (SP);227.5;103.0;126.3029986;71.0;2.21;298.16;0.49;73.51;45.63;0.791;81.54;91.48;5.45;23494;19.0;0.22979480737018432;0.05426917510853835;0.9344513492806674;0.0008087171192644931
292670;Rio de Contas (BA);1056.3;13.2;363.2314821;66.55;2.38;97.78;0.57;59.62;54.45;0.653;71.92;73.46;3.22;13935;26.0;-0.009454080181973246;0.09314675278076785;0.40789379260853964;0.001865805525654826
330455;Rio de Janeiro (RJ);1264.2;4627.9;0.0;70.26;1.87;596.65;0.62;65.02;46.9;0.842;88.62;95.59;8.42;5857904;7970.0;0.06881079439961701;0.09119712443222013;1.0;0.0013605549015484036
292680;Rio do Antônio (BA);990.6;14.8;416.8095169;61.87;3.01;69.57;0.68;72.19;69.96;0.59;72.78;64.78;2.24;14637;27.0;0.09870890256718212;0.07084785133565621;0.34925189588030336;0.0018446402951424472
421450;Rio do Campo (SC);496.9;13.1;172.9381176;76.01;2.55;224.74;0.51;45.62;41.9;0.797;74.6;92.16;4.56;6522;9.0;-0.06801943412403544;0.05550444648880711;0.3508126341613002;0.0013799448022079118
240895;Rio do Fogo (RN);151.2;63.8;61.11379981;63.4;4.01;69.82;0.59;60.17;60.17;0.598;79.52;60.9;2.75;9217;1.0;0.22436238044633372;0.056308994249755884;0.39275252251274817;0.00010849517196484756
292690;Rio do Pires (BA);892.8;13.5;409.6623382;65.2;2.71;100.93;0.57;55.29;57.58;0.635;73.42;66.96;2.41;12010;26.0;-0.007520039666143341;0.08767693588676104;0.3588676103247294;0.0021648626144879267
315510;Rio do Prado (MG);481.0;11.2;504.8184046;64.48;2.72;97.53;0.61;50.19;55.25;0.626;78.88;62.98;2.71;5390;50.0;-0.13455362877328192;0.07606679035250463;0.5365491651205937;0.00927643784786642
421480;Rio do Sul (SC);261.2;197.7;116.0099277;72.88;2.33;391.61;0.51;63.16;40.28;0.827;84.63;94.98;6.35;51650;137.0;0.13141004578212967;0.062362052274927395;0.9374249757986447;0.0026524685382381414
171870;Rio dos Bois (TO);848.5;2.7;98.20514956;60.07;3.22;111.67;0.57;49.4;50.54;0.625;75.02;72.1;3.51;2269;1.0;0.22384034519956852;0.050683120317320404;0.5068312031732041;0.00044072278536800354
421470;Rio dos Cedros (SC);556.0;16.9;119.365325;75.69;2.23;271.98;0.46;44.49;35.05;0.817;76.71;96.07;5.11;8939;22.0;0.07452818848419285;0.0957601521422978;0.4204049669985457;0.0024611254055263453
431555;Rio dos Índios (RS);237.1;19.8;341.8926033;67.43;2.92;129.66;0.57;41.29;51.48;0.706;81.32;83.05;3.65;4702;2.0;-0.24149056299403127;0.07592513823904722;0.12696724797958317;0.0004253509145044662
315500;Rio Doce (MG);112.6;20.5;119.2628612;66.35;2.49;153.64;0.56;36.3;41.43;0.702;79.68;80.98;4.14;2318;9.0;-0.11829593001141114;0.1095772217428818;0.5918895599654875;0.003882657463330457
315520;Rio Espera (MG);240.4;28.8;125.8014531;66.12;2.65;108.45;0.55;38.96;46.38;0.673;67.06;83.5;3.55;6942;17.0;-0.06956172094893442;0.09176029962546817;0.32238547968885045;0.0024488619994237973
261190;Rio Formoso (PE);341.0;60.9;74.35496823;64.62;3.62;81.97;0.56;46.84;53.98;0.621;76.01;66.22;3.38;20764;144.0;0.02336126170527364;0.044837218262377194;0.40209015603929876;0.00693507994606049
421490;Rio Fortuna (SC);286.3;15.1;80.64901393;75.17;2.18;279.32;0.47;39.4;32.14;0.822;84.19;95.64;5.46;4320;6.0;0.0596026490066226;0.07222222222222222;0.28078703703703706;0.001388888888888889
431560;Rio Grande (RS);2835.8;65.9;237.3480413;68.63;2.54;318.37;0.57;52.44;43.86;0.793;89.47;93.02;6.28;186544;808.0;0.0819037013838142;0.07906445664293679;0.9606741573033708;0.004331417788832661
354410;Rio Grande da Serra (SP);36.8;987.8;32.57686303;69.93;2.4;196.26;0.47;70.9;51.39;0.764;83.85;91.58;5.61;37091;32.0;0.24046018527808433;0.03359305491898304;1.0;0.0008627429834730798
220900;Rio Grande do Piauí (PI);595.3;10.3;300.81979;68.73;2.47;85.85;0.51;43.79;53.96;0.643;75.78;64.74;2.77;6131;29.0;0.0775043936731108;0.06964606100146795;0.6470396346436145;0.0047300603490458325
270770;Rio Largo (AL);310.6;200.9;24.56806901;67.76;2.95;112.41;0.54;49.93;50.32;0.671;75.42;73.01;4.64;62510;192.0;0.15922409316816255;0.047256438969764836;0.7985762278035514;0.003071508558630619
